TYLER	Harrison’s vice president
BANANABOAT	Vehicle that’s loaded in a Harry Belafonte hit
MELEE	Big scrap
MELEE	Highlight for some hockey fans
MELEE	Row with many people
DEVRY	For-profit university with dozens of U.S. campuses
PARVALUE	What a reverse stock split increases
TREELESS	Like much of northern Siberia
CALTECH	Prestigious Pasadena institution
LENAPE	Delaware Valley tribe
WURST	Oktoberfest fare
CAST	Thrown
CAST	Museum dinosaur skeleton, say
CAST	List in movie credits
CAST	Throw
OUTER	Exterior
OUTER	Peripheral
SUNTANNING	Taking some heat?
ONEPLEASE	Request at a ticket window
PEEVE	Really get to
NOES	Replies from con men?
NOES	Shouts of dissent
UNITY	Opposite of division
UNITY	Togetherness
UNITY	One of the seven principles of Kwanzaa
RATE	Put on a scale from 1 to 10, say
RATE	Give a Yelp review, say
RATE	Assess
RATE	Be highly esteemed
RATE	Grade
RATE	Word after prime or cut
RATE	Figure on a utility bill
RATE	Going ___
RATE	Gauge
TOYPOODLES	Possible purse pooches
SPEC	What many writers write on
SPEC	Design feature
SPEC	Provide design details for
SPEC	Something a journalist may work on
SPEC	Guideline for a freelancer, for short
BASER	Comparatively corrupt
MESS	Fiddle (with)
MESS	Predicament
MESS	“Don’t ___ with Texas”
MESS	Pigsty
MESS	Word after hot or before kit
INSOLENT	Full of sauce
UNNERVED	Rattled
POTPIES	Entrees from the frozen food department
ACCEPT	Come to terms with
SHAVES	They often follow showers
ALAS	Interjection of dejection
ALAS	“I wish it weren’t so”
ALAS	“Woe is me”
ALAS	“Ah, well”
ALAS	“___ the day!” (cry repeated in Shakespeare)
ALAS	[sigh]
ALAS	Sighed line
ALAS	“Sob”
ALAS	Start of a Hamlet monologue
PECAN	Tart flavor
PECAN	Butter ___ (ice cream flavor)
PREEN	Tidy oneself
PREEN	Admire oneself a little too much
PREEN	Primp
PREEN	Emulate a popinjay
ARMRESTS	Chair pair
BOREDOM	Reason to stare off into space
BOREDOM	A rut often leads to it
SNORE	Pan (Nap) sound
SNORE	[Bo-o-oring!]
SNORE	Embarrassing sound in a lecture hall
MAMABEAR	One of a trio in a children’s story
ALACARTE	Lacking any sides
AUKLET	Puffin relative
WREATH	Prize at the top of a maypole
BRACKEN	Large fern
OBAMAS	Renegade and Renaissance, to the Secret Service
PIANOS	They had rolls to play, once
PIANOS	Things bench players need?
PIANOS	Noted challenges for movers
BABEL	Pandemonium
VISIGOTHS	Sackers in the sack of Rome, A.D. 410
SATIRIZES	Treats as in “South Park” or “Doonesbury”
SPIEGEL	Clothing company whose mail-order catalog debuted in 1905
VEALMARSALA	Trattoria entree
CREPEY	Saggy and crinkled
MOSSAD	Spy group
MAWS	Traps and yaps
MAWS	Big mouths
ALOP	Like some rabbit ears
MARE	Certain dam
MARE	Farm female
DAWNRAID	Huge stock purchase at the start of a day’s trading
OURGANG	Shorts popular in the 1920s and ’30s
UKE	Instrument that’s cradled, for short
UKE	Hawaiian instrument, for short
UKE	Luau instrument, informally
UKE	Hawaiian instrument, informally
UKE	It might be picked for a song
BLACKSTONE	“The Great” magician whose signature trick was the “floating light bulb”
LETHE	River of myth where one drinks to forget
LETHE	River of forgetfulness
ETHAN	___ Edwards, John Wayne’s role in “The Searchers,” 1956
ETHAN	Allen who led the Green Mountain Boys
ETHAN	___ Allen Express (Amtrak train in the Northeast)
ETHAN	Patriot Allen
IBISES	Objects of religious veneration in ancient Egypt
IBISES	Storklike waders
IBISES	Birds in hieroglyphics
COOPER	Cask maker
OBIS	Eastern ties
BANA	See 59-Across
BANA	Eric of “Hulk”
PIPET	Lab vessel
VIZSLA	Hungarian hunting dog
HOOD	Tough
HOOD	Part of the Grim Reaper’s getup
HOOD	Place for a stove light
RIGVEDA	Ancient collection of Sanskrit hymns
PORTO	___-Novo (capital on the Gulf of Guinea)
PORTO	City north of Lisboa
ARCS	Parenthetical figures?
ARCS	Circle segments
ALPO	Pet food brand
ALPO	Brand with a Gravy Cravers line
ALPO	Dinner in a bowl
ALPO	Brand for Fido
ALPO	Competitor of Pedigree
PAS	Old men
PAS	Partners of 44-Across
PAS	Announcement carriers, for short
DOUBLE	Bar order after a very hard day, maybe
WORNDOWN	Haggard
SPEEDDATING	Mixing and matching?
WIPED	Spent
POOL	Game for bankers?
POOL	Hotel amenity
POOL	Billiards game
POOL	Summer Olympics venue
TENOR	Drift
AMIDST	Surrounded by
AMIDST	During
SHREDS	Viciously criticizes, informally
SHREDS	Does a virtuoso guitar solo, slangily
ION	___ cannon (sci-fi weapon)
ION	Lithium-___ battery
ION	It’s never free of charge
ION	Charged particle
ION	Particle in a salt solution
ION	Something that’s charged
ION	Saturn model with a scientific name
ONPATROL	Following the beat?
SIPPYCUP	Toddler’s handful
SAYYESTO	Accept
SAYYESTO	Green-light
ACNE	Teen’s affliction
ACNE	Proactiv target
ACNE	Spots to hide?
ACNE	Proactiv treats it
ACNE	Teen spots
ACNE	Worrisome marks in high school?
ACNE	Bumps on the head?
BADDEAL	Source of buyer’s remorse
ERODES	Whittles away
ERODES	Diminishes by degrees
ERODES	Deteriorates
ATWAR	Battling it out
ATWAR	Battling
RENT	Torn
RENT	Broadway musical based on “La Bohème”
RENT	Monopoly expense
RENT	Apartment dweller’s payment
RENT	Money due in Monopoly
RENT	Musical with the songs “Santa Fe” and “I Should Tell You”
RENT	Something rising in a gentrifying neighborhood
RENT	The check that’s in the mail, maybe
RENT	$2,000 for Boardwalk, with a hotel
RENT	Tony-winning musical that begins and ends on Christmas Eve
ABSTAINERS	Dry sorts
METIME	What isn’t working?
THERAPY	Setting for many New Yorker cartoons
THERAPY	Rehabilitative effort
SNAPPY	Quick
OMNIA	In ___ paratus (ready for anything)
OMNIA	Amor vincit ___
OMNIA	___ vincit amor
OMNIA	“___ cum pretio” (“Everything has its price”)
LOUT	Lummox
LOUT	Vulgarian
SUBIC	___ Bay, former U.S. base on Luzon
LEOVI	Pope John X’s successor
AMAT	One of a Latin trio
AMAT	Latin 101 verb
PRADA	Italian fashion label
SMUT	Prurient material
SMUT	Filth
SMUT	X-rated stuff
SMUT	Obscene material
SMUT	Blue books?
KPS	Some G.I. duties
INTELINSIDE	Sign on the N.S.A.’s entrance?
CUD	Something to chew on
EARNER	FICA tax payer
EARNER	Person of interest to the I.R.S.
CABOT	Explorer for England who mistook Canada for Asia
BSED	Deg. for a teacher-to-be
AMOS	Biblical prophet
AMOS	Follower of Joel
AMOS	Musical name after Tori or before Lee
AMOS	Trio (Tori) who released the 1994 album “Under the Pink”
AMOS	Old Testament book that asks “Does a lion roar in the thicket when it has no prey?”
AMOS	Tori who sang “Cornflake Girl”
AMOS	“Famous” snack maker
REINAS	Spanish royalty
HUMANS	One side in “The Terminator”
CAPER	Pickled garnish
CAPER	Playful leap
CAPER	Pickled flower bud
ELAINE	Bush labor secretary Chao
ELAINE	Role for Julia Louis-Dreyfus
ELAINE	“Seinfeld” role
ELAINE	Sitcom character whose dancing is described as “a full-body dry heave”
BATTERYNOTINCLUDED	Note on a watered-down assault indictment?
DIAG	Screen meas.
MARNE	1914 battle locale
MARNE	Battle locale that marked a turning point in W.W. I
NETS	Snags
NETS	Barclays Center team
NETS	Barclays Center squad
NETS	New York team
NETS	Some safari camping gear
NETS	Brooklyn hoopsters
GOATEE	Part of a devil costume
GOATEE	Feature of the Devil
GOATEE	Relative of a soul patch
STOL	Many a bush plane, in brief
TER	Thrice, in Rx’s
TER	Thrice, in prescriptions
STAR	Celebrity
STAR	Symbol to the left of a zero on a phone
STAR	Twinkler
STAR	One of seven in the Big Dipper
STAR	Lead
STAR	Hollywood Walk of Fame symbol
STAR	Magi’s guide
STAR	Part of a rating
STAR	Center of a Scrabble board
STAR	Common newspaper name
MATE	Chum
MATE	“Check and ___”
MATE	Winning move
TINO	Two-time All-Star Martinez
TINO	Ex-Yankee Martinez
NERO	During whose reign Peter was crucified
NERO	Character in “I, Claudius”
NERO	Ruler preceding the Year of the Four Emperors
NERO	Fiddling emperor
NERO	Enemy of the early Christians
NERO	Emperor accused of starting the Great Fire of Rome
NERO	“I, Claudius” figure
ELAN	Dash
ELAN	Flair
ELAN	Panache
HALLE	Actress Berry
HALLE	Oscar-winning Berry
HALLE	Berry that’s much sought after?
AMY	“Trainwreck” star Schumer
AMY	Writer Sedaris
AMY	She anchored “Weekend Update” with Tina, then Seth
AMY	Comedian Poehler
AMY	Actress Adams of “American Hustle”
AMY	Funny Schumer
AMY	Musical documentary/biopic of 2015
SPUTNIK	News sensation of 10/4/1957
BARRE	Ballet dancer’s support
BARRE	Support for ballet dancers
BARRE	Wilkes-___, Pa.
CADDIE	Bag carrier
EXAMINER	Bay Area newspaper
TCELL	Immune system component
TCELL	Infection fighter
NAM	Combat setting for an air cav, once
NAM	Place of service for John McCain, briefly
NAM	“Smokey, this is not ___. This is bowling. There are rules” (“The Big Lebowski” quote)
NAM	“Apocalypse Now” setting, familiarly
NAM	“Forrest Gump” setting, for short
COSTAS	Longtime Olympics TV host
ADAMANCY	Mulishness
CACHED	Squirreled away
AMOURS	Trysters
BONMOT	Witticism
BONMOT	Witty remark
BEN	With 70-Across, member of Hollywood’s Frat Pack
BEN	Big ___
BEN	Jerry’s partner
SPATS	Old-timey footwear accessory
SPATS	Old-fashioned fashion accessories
SAMOANS	Neighbors of Fijians
LOWPOINT	Nadir
TWILL	Herringbone, for example
SLIDIN	Tried to avoid a tag, say
AENEAS	Defender of Troy
SETTEE	Parlor piece
RIOTER	Target of a curfew, maybe
RIOTER	Disturber of the peace
BANDOLERO	Old Southwest outlaw
RANGO	Title chameleon of a 2011 animated film
NUS	Fraternity letters
SABOTAGE	Throw a monkey wrench into
DEADPAN	Unsmilingly
DROSS	Impurity
ELCID	1961 Charlton Heston title role
MYERS	Fort ___, Fla.
RAIL	Commuter option
RAIL	Skatepark fixture
REI	King of Portugal
REI	Portuguese king
REI	Big name in camping gear
REI	King, in Portugal
DNA	Subject for Watson and Crick
DNA	Strands in a lab
DNA	Little, twisted part of us all?
DNA	Genetic code carrier
DNA	Material in mitochondria
DNA	It has base pairs
DNA	“CSI” evidence
DNA	Modern aid in anthropology
DNA	Part of a modern police database
DNA	Forensic material
DNA	Helical stuff
FACET	Aspect
HATS	They’re not tipped very much nowadays
HATS	“___ off!” (phrase of homage)
AXLE	Rotating car part
AXLE	Greased auto part
AXLE	One of several on a big rig
AXLE	Weigh station unit
ASSEMBLYREQUIRED	Notice regarding voting in a state legislature?
NOTREAL	Fake
STATIC	Unchanging
KEYS	Janitor’s ringful
KEYS	Answer sheets
KEYS	Command and Control
KEYS	Decryption needs
MEETS	Runs into
MEETS	Track events
PRO	MacBook ___
PRO	Old hand
PRO	Ace
CONTAINSSMALLPARTS	Audition caution for a movie with a cast of thousands?
STOW	Put away
STOW	Squirrel away
SAD	Blue
SAD	___ sack
SAD	Low
SAD	In a blue state
SAD	Melancholy
SAD	Unfortunate
SAD	In the doldrums
SAD	Heartsick
SAD	Down
EROSION	Shoreline problem
SNOWS	Persuades in a deceitful way
SNOWS	Brings good news to skiers, say
STILLER	See 45-Down
SITOUT	Abstain
HENS	Chick magnets?
ABODES	Houses
GEM	Little treasure
GEM	Beaut
GEM	The Pink Panther, in “The Pink Panther”
GEM	Beauty
ELDERLY	Typically active voting group, with “the”
STOREINADRYPLACE	Desert supermarket?
AGER	Stress, it’s said
AGER	Golden ___
AGER	The presidency, notably
ATSEA	Where the buoys are?
ATSEA	Needing guidance
ATSEA	Perplexed
ATSEA	Clueless
ATSEA	Discombobulated
ATSEA	Confounded
ATSEA	Flummoxed
ATSEA	Bewildered
ASTIR	Buzzing
ASTIR	Moving about
TOSIR	Formal letter opener
NEEDS	Cell towers for cellphones, for example
NEEDS	Must-haves
NEEDS	Must have
NEEDS	Water and sunlight, for plants
FLANK	Steak cut
COSTS	Prices
COSTS	Overhead items
TIMEOUT	Break
TIMEOUT	Gentle discipline for a misbehaving child
TARS	Besmirches
TARS	Smears
IDEAL	10, say
IDEAL	Perfect
IDEAL	Unimprovable
IDEAL	Best
SALESREPS	Ones doing demos, maybe
ALLUDETO	Suggest
TEASERS	Promos
BAND	Wedding expense
ASSIST	Court stat
TENSES	Conjugation factors
YAPS	Talks one’s head off
YAPS	Runs off at the mouth
YAPS	Blathers
YAPS	Flaps one’s gums
PROTECT	Guard
DREDGE	Clear, as a channel
NOTCH	Belt mark
LAUDED	Held in high esteem
PROMOTER	Concert V.I.P.
SETSAT	Attacks
RELY	Count (on)
RELY	Bet (on)
YETTO	“The best is ___ come”
HERON	Graceful bird
GRATE	Hibachi feature
GRATE	Hazard for high heels
ELSE	“You and who ___?” (fighting words)
ELSE	“What ___ is new?”
ELSE	“Who ___?”
ELSE	In addition
ELSE	Other than that
ELSE	Alternatively
ELSE	Choice word
CORA	___ Crawley, heiress daughter on “Downton Abbey”
CORA	“Downton Abbey” countess
CARVE	Cut, as a pumpkin
WALLSTREET	Title locale in a 1987 Oliver Stone drama
PELT	Clobber with snowballs, say
PELT	Bombard
PELT	Animal hide
HOMERS	Four-baggers
BUB	Any old Joe
SUNSETBOULEVARD	Title locale in a 1950 Billy Wilder film noir
BSA	Youth org. since 1910
RILEY	Pat ___, three-time N.B.A. Coach of the Year
RILEY	Longtime N.B.A. coach Pat
LUAU	Party with pu pu platters
LUAU	Hawaiian shindig
ERICH	Actor Bergen of “Jersey Boys”
ERICH	“Love Story” author Segal
EIN	German article
EIN	Strauss’s “___ Heldenleben”
EIN	German “a”
EIN	A, in Berlin
EIN	A, on the Aare
EIN	Bonn one
MULHOLLANDDRIVE	Title locale in a 2001 David Lynch thriller
ROADMOVIES	“Bonnie and Clyde” and “Thelma & Louise” … or a hint to 18-, 26- and 44-Across
ERLE	Director ___ C. Kenton
ERLE	First name in court fiction
ERLE	Film director ___ C. Kenton
ERLE	Creator of the lawyer Perry
ERLE	Detective fiction writer ___ Stanley Gardner
ERLE	Writer ___ Stanley Gardner
MOOSHU	Kind of pork at a Chinese restaurant
OCTOBER	Month with Columbus Day
FARM	Old MacDonald’s place
SHUL	Jewish house of worship
BOBBLE	Move up and down, as a doll’s head
OPERA	Grammy category
OPERA	Space ___
OPERA	Soap ___
OPERA	The Marx Brothers spent a night at one
OPERA	“Porgy and Bess,” e.g.
OPERA	“Carmen” or “Rigoletto”
OPERA	“Macbeth” or “Otello”
VIEIRA	Meredith of daytime TV
LEM	Science fiction author Stanislaw
LEM	Moon landing craft, for short
URU	Neighbor of Arg. and Braz.
HOFFMAN	Dustin who won an Oscar for “Rain Man”
LETO	Actor Jared of “Dallas Buyers Club”
LETO	Oscar winner for “Dallas Buyers Club”
LETO	Jared of “Dallas Buyers Club”
DAMSEL	Distressed maiden, in fairy tales
VESTAL	___ virgin
MISO	___ soup
MISO	Protein-rich paste
MISO	Japanese soup
ABE	Cent gent?
ABE	He’s next to Teddy on Mount Rushmore
ABE	Japanese P.M. Shinzo ___
ABE	Prime minister who helped his country land the 2020 Summer Olympics
ABE	Vigoda of “The Godfather”
ABE	Honest ___ (presidential moniker)
ABE	Face on a fiver
ABE	Prez on a penny
ABE	Broadway’s Burrows
ABE	Fiver
NOTE	A, B or C
NOTE	Memo
NOTE	Observe
NOTE	A sixteenth is a short one
OFTEN	Many a time
OFTEN	Frequently
COED	Like most college dorms nowadays
ESE	Boulder-to-Little Rock dir.
ESE	Austin-to-Houston dir.
ESE	U-turn from WNW
ESE	Sri Lanka-to-Singapore dir.
ESE	Reverse of WNW
SHOALS	Sandbars
BET	“You ___!” (“Absolutely!”)
BET	“$500 on the roan nag,” e.g.
BET	Something odd in roulette?
BET	Get into the pool?
BET	Wager
BET	“Wanna ___?”
BRO	“My man”
BRO	Buddy
BRO	Mate
BRO	“Hey ___, what’s up?”
FEE	Charge
FEE	Something that’s charged
FEE	A.T.M. expense
FEE	Commission, e.g.
FEE	Doctor’s charge
ADRIFT	Floating aimlessly
ATTA	Lead-in to boy
ATTA	The U.N.’s Kofi ___ Annan
ATTA	Lead-in to boy or girl
ISLE	Part of an archipelago
ISLE	Man, but not woman
ISLE	Capri or Man
ISLE	Castaway’s spot
ISLE	Cuba or Aruba
ISLE	Dot on an ocean map
ISLE	Sunny honeymoon site, maybe
ISLE	What may be pictured on a 59-Across
BEAT	Trounce
BEGAN	Started
BEGAN	Kicked off
BEGAN	Got going
POLL	Voting place
POLL	Topic of a pre-election news story
ACCESS	Means of entry
FREEONBAIL	Conditionally released from custody
MAD	“___ Men”
MAD	“Are you ___?!”
MAD	Whacked
MAD	“What, me worry?” magazine
MAD	Fit to be tied
MAD	Extremely, in modern lingo
MAD	Magazine with a fold-in back cover
MAD	Seeing red
NEWEST	Most modern
ORAL	Like some accounts
ORAL	Spoken, not written
ORAL	Like some medication
ORAL	Spoken test
ORAL	Like some hygiene
ORAL	Like some arguments
TREE	Olive or avocado
TREE	Arborist’s focus
TREE	Oak or elm
TREE	Rare sight on a steppe
TREE	Shade provider
TREE	Kind of diagram
TREE	Larch or birch
TREE	Part of a canopy
TREE	See 128-Across
TREE	Evolutionary diagram
PLEA	___ bargain
PLEA	Court stance
PLEA	Court position
PLEA	“No contest,” for one
PLEA	“S O S,” e.g.
PLEA	Sentence shortener, at times
PLEA	Earnest request
ASSUCH	In that capacity
BUTTON	Campaign giveaway
RES	Low-___
RES	Thing, at bar
RES	Hi-___ image
RES	___ nullius (no one’s property)
RES	Law “thing”
RES	Hi-___ graphics
RES	Lawyer’s thing
RES	___ judicata
DYE	Frosting ingredient, often
DYE	Easter egg coating
DYE	Bottleful at a salon
DYE	Easter egg embellisher
ESTATE	Home for a Rockefeller or a Vanderbilt
ESTATE	Executor’s charge
ESTATE	___ car (British station wagon)
ARAB	Aladdin, e.g.
ARAB	Resident of Oman or Yemen
ARAB	Saudi, e.g.
ARAB	Like Egypt
ARAB	___ Spring (2010s movement)
ARAB	___ Spring
ARAB	Spirited horse
ARAB	Mideast native
RANG	Tolled, as a bell
RANG	“You ___?” (butler’s line)
RANG	Called
RANG	Telephoned
RANG	“You ___?”
IDEA	“What’s the big ___?”
IDEA	It comes to a head
IDEA	Brainstorm
IDEA	Suspicion
IDEA	What comes to mind
IDEA	Impression
IDEA	One that’s out of one’s head?
IDEA	Clue
IDEA	Noodle concoction?
IDEA	Notion
IDEA	What you may think of
BRAWL	Melee
COREA	Chick of jazz
YOU	“That’s so ___!” (compliment, sort of)
YOU	The “Y” of TTYL
YOU	Whom Uncle Sam wants, on an old poster
LAVIE	Picasso masterpiece with a French title
LAVIE	“___ en Rose” (song classic)
SOFTG	Genius’s head?
SOFTG	The sixth letter of “garbage,” but not the first
NOG	Yule quaff
NOG	Nutmeg-topped drink
NOG	Yule beverage
NOG	It may be spiked in winter
NOG	Drink often served chilled
OPALS	Gems with kaleidoscopic colors
OPALS	Precious Australian exports
OPALS	Some Australian exports
DICE	Things spotted in a casino
MOLITOR	Paul ___, 1993 World Series M.V.P.
OILCAN	Prop for the Tin Man
CHEX	Cereal used in party mix
CHEX	___ Mix
CHEX	Party mix cereal
NARC	Deal breaker?
NARC	Dealer buster
NARC	Many a police officer on “The Wire”
NARC	Pusher buster
NARC	Traffic cop, for short?
NYETS	Politburo refusals
RAMADAN	Muslim holy month
NIL	Zero, in soccer
NIL	Zero, in a soccer score
NIL	It’s nothing, really
NIL	Nothing, in soccer
NIL	Zero
NIL	Zilch
NIL	Zippo
DRE	Dr. featured in 2015’s “Straight Outta Compton”
DRE	Beats by ___ (audio brand)
DRE	Big name in headphones
DRE	Hip-hop’s Dr. ___
DRE	Dr. who’s done 19-Down for Dr Pepper
DRE	Rap’s Dr. ___
IWERE	“If ___ a Carpenter”
CORAL	Pinkish orange
CORAL	Something seen in the 70-Across
CORAL	With 32-Across, place to snorkel
PCS	Alternatives to Macs
PCS	Chrome runners, maybe
PCS	Windows runners
PCS	Certain notebooks
LOO	Head overseas?
LOO	Head of Hogwarts
LOO	Bathroom, in Bath
NETFLIX	Big name in on-demand media
EAGLET	Bald baby?
KOOKS	Nutcases
YUGOS	Cheap 1980s car imports
AVARICE	One of the seven deadly sins
WILDCAT	University of Kentucky athlete
ORONO	America East Conference town
ORONO	University of Maine town
ORONO	Maine university town
ORONO	With 36-Down, New England college town
TMC	Alternative to Flix
TMC	Alternative to SHO
TMC	Showtime affiliate
TMC	Channel for cinephiles
ILE	Haiti’s ___-à-Vache
ILE	Amsterdam of l’Océan Indien, e.g.
ILE	___ de France
OMANI	Saudi neighbor
OMANI	Resident of Muscat
HIPSTER	Trendy urbanite
TRACHEA	Windpipe
EARHART	Aviation’s Amelia
MACHTWO	Supersonic speed
EDU	End of a univ. email address
EDU	Follower of indiana., ohio. or colorado.
EDU	Common URL ending
EDU	College final?
EDU	Ending for all Facebook logins until late ’05
EDU	School’s end
ESL	Some newcomers’ study, in brief
ESL	Subj. for an au pair, maybe
ESL	Subj. for many green card seekers
ESL	Immigrant’s course, for short
ESL	Subj. for the foreign-born
MOSAIC	“Navicella” at St. Peter’s, for one
MOSAIC	Subway artwork, maybe
NRA	Grp. sponsoring the Muzzle Loading Championship
NRA	Grp. that gets the lead out?
NRA	Piece corps, briefly?
NRA	Org. with the Eddie Eagle safety program
NRA	Org. with the magazine America’s 1st Freedom
NRA	Org. for piece keepers?
NRA	Packers’ org.?
NRA	2nd Amendment advocate
NRA	Major D.C. lobby
NRA	Body with many arms, for short
NRA	Gun rights org.
PLANE	Blip on a radar screen
PLANE	Something seen in the 6-Across
SKY	Blue hue
SKY	Blue expanse
SKY	Zeppelin’s realm
FLOCKOFBIRDS	Group found above the 37-Across
TOILER	Field worker, e.g.
HORIZON	Line dividing 6- and 70-Across
MEMO	It might start “Attn.”
MEMO	“Didn’t you get the ___?”
MEMO	“I guess you didn’t get the ___”
IRAISE	Poker declaration
PART	Go separate ways
SCHOOLOFFISH	Group found below the 37-Across
THANK	Express appreciation for
ATONE	Request forgiveness for
ATONE	Do penance (for)
EERIE	Bone-chilling
EERIE	Goosebumps-inducing
EERIE	Spooky
EERIE	Strangely coincidental, say
EERIE	Like a portrait that seems to be watching you
EERIE	Strange and unsettling
RATTY	In very bad condition
RATTY	Dog-eared
SYNC	Align
SYNC	Coordinate
BLOB	Lump
BLOB	1950s sci-fi terror, with “the”
BLOB	Pollock painting unit
RAPIDLY	At a clip
LESSENS	Dials down
LESSENS	Alleviates
INN	Stopover point
INN	Stay here
INN	Overnight letter?
INN	Traveler’s stopover
INN	Bed-and-breakfast
INN	It might have a bed icon on a highway sign
INN	Tavern attachment
INN	Word after Holiday or Days
INN	Quaint lodging
RID	Expunge
RID	Purge (of)
RID	Dispose (of)
RID	Clear (of)
RID	Free
ONS	Switch ups?
ONS	Current positions?
ONS	Come-___
ONS	Walk-___
ONS	Clip-___ (some sunglasses)
ONS	Slip-___
AFIRE	Lit
AFIRE	Blazing
AFIRE	Flambé, say
OKEY	“___-doke!”
FLEA	One having a small bite?
FLEA	Flying circus performer?
FLEA	Bother for Bowser
GECKO	Scaly wall-scaler
GECKO	Insurance company symbol
ALOHA	Hi in HI
ALOHA	Warm welcome?
ALOHA	HI hi
ALOHA	Hawaiian greeting
ALOHA	Hawaiian hi
ORE	Mine find
ORE	Source of iron
ORE	1/100 of a Norwegian krone
ORE	Target of a strip search?
ORE	Miners dig it
ORE	Vein find
ORE	Pay dirt
ORE	Mine cart contents
ORE	Bauxite or galena
ORE	You can dig it
ORE	Mined metal
ORE	Bank deposit?
ORE	Bauxite, for aluminum
ORE	Metallurgist’s sample
ORE	Silver ___
ORE	Rocky subject?
ORE	Material in the game Minecraft
SKYDIVER	Fall guy?
AREA	Domain
AREA	Something a line lacks
AREA	Field
AREA	Bailiwick
AREA	Bay ___
AREA	Flooring calculation
AREA	Ignore (Region)
AREA	Neck of the woods
AREA	Geometric calculation
AREA	Common calculus calculation
AREA	What pi may be used to find
AREA	Locality
AREA	Vicinity
AREA	Bay or gray follower
AREA	Length x width, for a rectangle
UMATHURMAN	“Kill Bill” co-star
UMATHURMAN	Female lead in “Gattaca” and “Kill Bill”
RAID	SEAL Team 6 mission
RAID	F.B.I. action
RAID	Sally
RAID	“Kills bugs dead!” brand
EASTASIA	Superstate in “1984”
DEATHEATERS	Followers of Lord Voldemort
STEAK	Hearty entree
STEAK	What might get an A1 application?
PANEM	“The Hunger Games” nation
NOR	Here/there connector
NOR	“Neither snow ___ rain …”
NOR	Word repeated in the postal creed
NOR	___’easter
NOR	Logician’s word
NOR	Partner of neither
NOR	Neither’s partner
SAL	Lab compound, to a chemist
SAL	Actor Mineo
SAL	“My Gal ___” (song classic)
KOREA	Land partitioned in 1945
KOREA	Land in two pieces?
KOREA	Land divided by the 38th parallel
OVULE	Future seed
PDF	File name ending in Adobe Acrobat
PDF	Many an email attachment
PDF	JPEG alternative
ARES	Mars, to the Greeks
ARES	Olympian war god
ARES	Father of Fear, in myth
ARES	Belligerent Greek god
ARES	Lover of Aphrodite
ARES	Father of Harmonia
ARES	God whose name is a homophone of a zodiac sign
ARES	Mythical father of Harmonia, strangely enough
ARES	War force
ARES	“Wrath of the Titans” antagonist
ARES	God who sounds like he was mentioned in the preceding clue
ARES	Helmeted deity
GIN	Ingredient in a white lady
GIN	Winner’s cry in a card game
GIN	Cotton ___
GIN	Main ingredient in a Tom Collins
GIN	Enliven, with “up”
GIN	Cry at a card table
GIN	Sloe ___ fizz
REESE	Candy man
REESE	Witherspoon of “Four Christmases”
REESE	Witherspoon of “Legally Blonde”
REESE	He worked for Hershey in the 1910s-’20s
ARUBA	One of the ABC islands
ARUBA	Its capital is Oranjestad
ARUBA	Dutch Caribbean island
LIEGE	Feudal lord
LIEGE	Feudal superior
LAHTI	Actress Christine of “Chicago Hope”
LAHTI	Christine of “Chicago Hope”
LAHTI	Actress Christine
IRAN	Persia, nowadays
DOC	Michael Moore offering, for short
DOC	File name ending in Word
DOC	Rx writer
DOC	Disney dwarf
PUNTS	Many fourth-down plays
SKI	Boot attachment
SKI	Take to the hills?
SKI	Compete in the Nordic combined, say
TAKECONTROL	Seize the reins
REPEL	Drive away
RANT	Spew fire and brimstone, say
RANT	Tirade
RANT	Many a one-star Yelp review
RANT	Bit of blogorrhea
MIDDLECLASS	Bourgeoisie … or a description of each group of circled letters?
CENTERFIELD	Baseball position … or a description of each group of circled letters?
ALLATINGLE	In eager anticipation
USE	Benefit
USE	Manipulate
USE	It can decrease value
USE	___ caution
USE	Avail oneself of
USE	“___ your head”
USE	Walk all over
USE	“It’s no ___”
USE	Expend
USE	“What’s the ___?”
USE	Take advantage of
USE	Operate
USE	Employ, as “the Force”
USE	Function
BEG	Plead
BEG	Beseech
BEG	Say “Please, please, please,” say
ORBIT	Cosmic path
ORBIT	Go around in circles
CACTI	Section of a botanical garden
CACTI	Some Arizona flora
CACTI	You might be stuck with these when traveling in the Southwest
EARNS	Merits
EARNS	Pulls down
EARNS	Has every right to do
EARNS	Grosses
PEAK	Maximum
ICKY	Gross
EKED	Scraped (out)
EKED	Barely obtained, with “out”
LOCI	Particular points
LOCI	Focal points
ULTRA	Very, very
STORM	Hurricane, e.g.
UNSAFE	Subject to a recall, maybe
UNSAFE	Hazardous
RICE	Source of sake
RICE	Source of about 20% of the calories consumed by humanity
EDIT	Polish, as text
EDIT	Change one’s story?
EDIT	Correct copy
EDIT	Work on a lead, maybe
EDIT	Work with 31-Down
EDIT	Tweak, as text
ELICIT	Draw out
CANON	Group of established works
CANON	Maker of the EOS and PowerShot cameras
LIT	Sauced
LIT	Wasted
LIT	Ignited, as a match
LIT	Put a match to
LIT	Soused
ERA	Reagan has one named for him
ERA	Baseball’s steroid ___
ERA	Monarch’s reign, perhaps
ERA	A retirement party might toast the end of one
ERA	Historical period
ERA	Long stretch
ERA	A pitching ace has a low one, in brief
ERA	Internet ___
ERA	Long, long time
ERA	Timeline segment
ERA	Time in history
